title,url,page_no
Rentenzugänge wegen verminderter Erwerbsfähigkeit infolge von Krankheiten des Muskel- und Skelettsystems und des Bindegewebes in Berlin 2006 - 2009 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103108100201100.xls,377
Rentenzugänge wegen verminderter Erwerbsfähigkeit infolge von Verletzungen und Vergiftungen in Berlin 2005 - 2009 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103114100201100.xls,377
Schwerbehinderte Menschen in Beschäftigung (Anzeigeverfahren SGB IX) in Berlin und Deutschland 1991 - 2009 nach ausgewählten Gliederungsmerkmalen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100218500201100.xls,377
Schwerbehinderte mit Schwb-Ausweis in Berlin 1993 - 2009 (Stand: 31.12) nach Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100341100201100.xls,377
Schwerbehinderte mit Schwb-Ausweis in Berlin 2001 - 2009 (Stand: 31.12.) nach Altersgruppen und Staatsangehörigkeit,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100342100201100.xls,377
Schwerbehinderte mit Schwb-Ausweis in Berlin 2003 - 2009 (Stand: 31.12.) nach Geschlecht und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100345100201100.xls,377
Schwerbehinderte mit Schwb-Ausweis in Berlin 2009 (Stand: 31.12.) nach Geschlecht und Art der schwersten Behinderung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100343100201100.xls,377
"Schwerbehinderte mit Schwb-Ausweis in Berlin 2009 (Stand: 31.12.) nach Geschlecht, Altersgruppen und Staatsangehörigkeit",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100342200201100.xls,377
"Schwerbehinderte mit Schwb-Ausweis in Berlin 2009 (Stand: 31.12.) nach Geschlecht, Grad der Behinderung (in %) und Staatsangehörigkeit",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100344100201100.xls,378
Schwerbehinderte mit Schwb-Ausweis in Berlin 2009 (Stand: 31.12.) nach Grad der Behinderung und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100345200201100.xls,378
Selbstauskunft der erwachsenen Bevölkerung zu gesundheitsschädigenden Arbeitsbedingungen in Deutschland 2009,http://www.gsi-berlin.info/redirectA.asp?filename=TG0105121z24201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zum Alkoholkonsum in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100047124201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zum Arztbesuch in den letzten 12 Monaten in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe - in % der Befragten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107201z00201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zum Körpergewicht in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100048124201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zum Rauchverhalten in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100041124201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zum Rauschtrinken (Binge-Drinking) in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100047224201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zur Häufigkeit des Gemüseverzehrs in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100411224201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zur Häufigkeit des Obstverzehrs in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100411124201100.xls,378
"Selbstauskunft der erwachsenen Bevölkerung zur Häufigkeit körperlicher Aktivität in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100412124201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Häufigkeit sportlicher Aktivität in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100413124201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Inanspruchnahme von Grippeschutzimpfung und Tetanusimpfung in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe - in % der Befragten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107142z00201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Krankenhausinanspruchnahme in den letzten 12 Monaten in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe - in % der Befragten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107261z24201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Prävalenz chronischen Krankseins, zu ausgewählten Krankheiten und Befunden in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100318124201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Prävalenz gesundheitlicher Einschränkungen und Beeinträchtigung durch seelische Belastungen in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100317124201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Prävalenz von Hörbeeinträchtigungen in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100317324201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Prävalenz von mindestens 50 Krankheitstagen in den letzten 12 Monaten in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103151z24201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Prävalenz von Sehbeeinträchtigungen in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100317224201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Teilnahme an Zahnvorsorgeuntersuchungen in den letzten 12 Monaten in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe - in % der Befragten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107171z00201100.xls,379
"Selbstauskunft der erwachsenen Bevölkerung zur Verfügbarkeit sozialer Unterstützung in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe - in % der Befragten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0102191z24201100.xls,380
"Selbsteinschätzung des Gesundheitszustandes in Deutschland 2009 nach Geschlecht, ausgewählten Altersgruppen und Bildungsgruppe",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100315124201100.xls,380
Sozialpädiatrische und sozialpädagogische Stellungnahmen und Gutachten des KJGD in Berlin 2009 - nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500007114200902.xls,380
Sozialversicherungspflichtig Beschäftigte ausgewählter Gesundheitsberufe im Berliner Gesundheits- und Sozialwesen 1999 - 2009 (Stand: 31.12.) nach Klassifizierung der Berufe und der Wirtschaftszweige (WZ 2003 / WZ 2008),http://www.gsi-berlin.info/redirectA.asp?filename=TG0108217000200900.xls,380
Sozialversicherungspflichtig Beschäftigte im Berliner Gesundheits- und Sozialwesen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100081200201000.pdf,380
Sterbefälle an ausgewählten Krankheiten des Kreislaufsystems in Berlin 1991 - 2009 nach Geschlecht und ausgewählten Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100395200201100.xls,380
Sterbefälle insgesamt sowie im Krankenhaus gestorbene vollstationäre Behandlungsfälle (ohne/mit Stundenfälle/n) in Berlin (nur Berliner) 2006 - 2009 nach Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100325500201100.xls,380
Tages- und Nachtklinikplätze in Krankenhäusern in Berlin 2009 nach Fachabteilungen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100614100201100.xls,380
Überprüfung Impfstatus bei Erstuntersuchung nach JArbSchG (16-18 Jahre) durch den KJGD in Berlin 2009 - nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500005214200902.xls,380
Verletzungen und Vergiftungen in Berlin (nur Berliner) 1995 - 2009 nach Geschlecht und ausgewählten Indikatoren,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103110100201100.xls,380
Vermeidbare Todesfälle (VTF) in Berlin 1996 - 2009 nach Art der Vermeidbarkeit und prozentualem Anteil an der vorzeitigen und an der Gesamtsterblichkeit sowie an allen vermeidbaren Todesfällen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100313100201100.xls,381
Vermeidbare Todesfälle in Berlin 2006 - 2009 nach Todesursachen und Art der Vermeidbarkeit,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100313300201100.xls,381
Vermeidbare Todesfälle in Berlin 2007 - 2009 nach Geschlecht und Todesursachen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100313200201100.xls,381
Versichertenentwicklung (Mitglieder und mitversicherte Familienangehörige) bei der AOK Berlin 1995 - 2009 (Jahresdurchschnitt) nach allgemeiner Krankenversicherung (AKV) und Krankenversicherung der Rentner (KVdR),http://www.gsi-berlin.info/redirectA.asp?filename=TG0110213000200900.xls,381
Von den Sozialpsychiatrischen Diensten gemeldete Einweisungen nach PsychKG und Betreuungsgesetz in Berlin 2003 - 2009 nach Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100387100201100.xls,381
Von den Zahnärztlichen Diensten durchgeführte Karies-Prophylaxe bei Kindern: Gebisszustand bei Erstuntersuchungen in Berlin in den Schuljahren 2000/2001 - 2008/2009 nach Bezirken ab Schuljahr 2005/2006,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100077114201100.xls,381
"Von den Zahnärztlichen Diensten durchgeführte Karies-Prophylaxe bei Schülern und Schülerinnen: Gebisszustand bei Erstuntersuchungen in Berlin in den Schuljahren 2006/2007, 2007/2008 und 2008/2009 nach Schultyp und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100078114201100.xls,381
Vor- und nachstationäre sowie teilstationäre Behandlungsfälle und teilstationäre Behandlungstage in Krankenhäusern in Berlin 2007 - 2009 nach Fachabteilungen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0107291z00201100.xls,381
Zahl der gesetzlichen Krankenkassen in Deutschland 2006 - 2009 (Stand: 01.01.) nach Kassenarten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0110221024200900.xls,381
Zielgruppenorientierte Untersuchung von Kindern durch den KJGD in Berlin 2009 - nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002114200902.xls,381
"(Teil-)stationäre Pflegeeinrichtungen in Berlin 2001 - 2009 (Stichtag: 15.12.) nach Art, verfügbaren Plätzen und Trägerschaft",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100620100201100.xls,382
"Ambulante Pflegeeinrichtungen in Berlin 2001 - 2009 (Stichtag: 15.12.) nach Art, Größenklassen, Pflegebedürftigen und Trägerschaft",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100619100201100.xls,382
Ambulante und stationäre Pflegeeinrichtungen in Berlin 1999 - 2009 (Stichtag 15.12.) nach Art der Pflegeeinrichtung und verfügbaren Plätzen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100617100201100.xls,382
"Ambulante und stationäre Pflegeeinrichtungen in Berlin 2007 und 2009 (Stichtag 15.12.) nach Art der Pflegeeinrichtung, verfügbaren Plätzen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100618114201100.xls,382
"Durchschnittliche Vergütung der Langzeitpflege in Pflegeeinrichtungen in Deutschland 1999 - 2009 (Stand: 15.12.) nach Bundesländern, Pflegeklassen und Art der Vergütung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100118523201100.xls,382
"Durchschnittliche Vergütung für (teil-)stationäre Leistungen von Pflegeeinrichtungen in Berlin am 15.12.2009 nach Pflegeklassen, Art der Vergütung und Kapazitätsgrößenklassen (verfügbare Plätze) der Einrichtung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100118300201100.xls,382
"Durchschnittliche Vergütung für Langzeitpflege, Kurzzeitpflege und Tagespflege in (teil-)stationären Pflegeeinrichtungen in Berlin 1999 - 2009 (Stichtag: 15.12.) nach Pflegeklassen sowie Art der Vergütung und des Trägers",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100118100201100.xls,382
"Inanspruchnahme (teil-)stationärer Pflege in Berlin am 15.12.2009 nach Geschlecht, ausgewählten Altersgruppen, Pflegestufen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100736114201100.xls,382
"Inanspruchnahme ambulanter Pflege in Berlin am 15.12.2009 nach Geschlecht, ausgewählten Altersgruppen, Pflegestufen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100735114201100.xls,382
"Inanspruchnahme voll- und teilstationärer Pflege in Berlin am 15.12.2009 nach Geschlecht, ausgewählten Altersgruppen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100736214201100.xls,382
"Langzeit- und Tagespflege in Berlin am 15.12.2009 nach verfügbaren Plätzen, betreuten Pflegebedürftigen und Auslastung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100736300201100.xls,383
"Langzeitpflege, Kurzzeitpflege und Tagespflege in (teil-)stationären Pflegeeinrichtungen in Berlin am 15.12.2009 nach verfügbaren Plätzen, durchschnittlicher Vergütung, Pflegeklassen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100118214201100.xls,383
Mittlere und fernere Lebenserwartung (darunter mit und ohne Pflegebedürftigkeit (in Jahren) in Berlin 2006 - 2009 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100311100201100.xls,383
"Personal in ambulanten und (teil-)stationären Pflegeeinrichtungen in Berlin 1999 - 2009 (Stichtag: 15.12.) nach Geschlecht sowie 2007 und 2009 nach Beschäftigungsverhältnis, Berufsabschluss und Trägerbereich der Einrichtung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100824100201100.xls,383
Personal in Pflegeeinrichtungen in Berlin 2009 (Stichtag: 15.12.) nach Geschlecht und Tätigkeitsbereichen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100825100201100.xls,383
"Pflegebedürftige in Berlin am 15.12.2009 nach Geschlecht, ausgewählten Altersgruppen und Art der Leistungen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100733100201100.xls,383
Pflegebedürftige Personen in Berlin 1999 - 2009 (Stand: 15.12.) nach Geschlecht und Leistungsart,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100346100201100.xls,383
"Pflegebedürftige Personen in Berlin 1999 - 2009 (Stand: 15.12.) nach Geschlecht, Pflegestufen und Leistungsart",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100348100201100.xls,383
"Pflegebedürftige Personen in Berlin am 15.12.2009 nach Geschlecht, Altersgruppen und Leistungsart",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100347100201100.xls,383
"Pflegeeinrichtungen mit Langzeitpflege in Berlin am 15.12.2009 nach Pflegeklassen, Höhe der Vergütung (Größenklassen) und Kapazitätsgrößenklassen (verfügbare Plätze)",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100118400201100.xls,383
"Von ambulanten und stationären Pflegeeinrichtungen betreute Pflegebedürftige in Berlin am 15.12.2009 nach Art der Leistungen, Trägergruppen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100733214201100.xls,384
Plätze und Lehrgangsteilnehmer/innen der Ausbildungsstätten für Berufe des Gesundheitswesens in Berlin 2009 (Stand: 1. November) nach Geschlecht und Staatsangehörigkeit,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100921000200900.xls,384
Langzeitpflegeplätze in Pflegeeinrichtungen - Bedarf 2010 nach Landespflegeplan und aktualisierter Bedarf 2015 sowie Bestand am 15.10.2009 in Berlin nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0106218014200900.xls,384
Pflegerische Versorgung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100061500201000.pdf,384
"Mitglieder der gesetzlichen Krankenversicherung (GKV) und GKV-Versicherte insgesamt in Deutschland am 1. Juli 2009 nach Kassenarten, Marktanteilen und Bundesländern",http://www.gsi-berlin.info/redirectA.asp?filename=TG0110212023200900.xls,384
"Mitglieder der gesetzlichen Krankenversicherung (GKV) und GKV-Versicherte insgesamt mit Wohnort in Berlin 1998 - 2009 (Stichtag: 1. Juli) nach Bevölkerungsanteil, Kassenarten und Marktanteilen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0110211000200900.xls,384
Mitglieder der gesetzlichen Krankenversicherung (GKV) und mitversicherte Familienangehörige in Berlin 2008 und 2009 (Stichtag: 1. Juli) nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101029000200900.xls,384
Verhältnis von Mitgliedern der allgemeinen Krankenversicherung (AKV) zu Mitgliedern der Krankenversicherung der Rentner (KVdR) in der gesetzlichen Krankenversicherung (GKV) in Berlin 2000 - 2009 (Stand: 1. Juli) nach Kassenarten und 2009 nach Bundesländern,http://www.gsi-berlin.info/redirectA.asp?filename=TG0110215023200900.xls,384
"Versichertenstruktur (Mitglieder und mitversicherte Familienangehörige) in der gesetzlichen Krankenversicherung (GKV) in Berlin, Hamburg und Deutschland am 1. Juli 2009 nach allgemeiner Krankenversicherung (AKV), Krankenversicherung der Rentner (KVdR) und Kassenarten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0110214000200900.xls,384
Versichertenstruktur in der gesetzlichen Krankenversicherung (GKV) in Deutschland am 1. Juli 2009 nach Geschlecht und Bundesländern,http://www.gsi-berlin.info/redirectA.asp?filename=TG0110210023200900.xls,384
Abgleich des Erwerbsstatus von Müttern und Vätern nach Herkunftsgruppe bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209916000201101.xls,385
Anteil der in Deutschland geborenen Kinder bzw. Aufenthaltsdauer des Kindes in Jahren bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209910000201101.xls,385
Anteil der Kinder (exkl. Kinder mit schlechteren als guten Deutschkenntnissen) mit auffälligen Befunden in der sprachlichen Entwicklung (Subtest Sätze nachsprechen) bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0509911027200800.xls,385
Anteil der Kinder mit 2 oder mehr Impfdosen gegen Masern bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500994027200800.xls,385
Anteil der Kinder mit auffälligen Befunden in der Visuomotorik bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0509910027200800.xls,385
Anteil der Kinder mit Dokumentation der U8 bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500996027200800.xls,385
Anteil der Kinder mit eigenem Fernseher bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500998027200800.xls,385
Anteil der Kinder mit einer Kita-Besuchsdauer von über 2 Jahren bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0509913027200800.xls,385
Anteil der Kinder mit hohem Risikoverhalten bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209636027201101.xls,385
Anteil der Kinder mit Problemkumulation bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209639027201101.xls,385
Anteil der Kinder mit Übergewicht bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209640027201101.xls,386
Anteil der Kinder mit unversorgten Zähnen bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500995027200800.xls,386
Anteil der Kinder mit zwei und mehr auffälligen Entwicklungsbereichen ohne Risikoverhalten bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209638027201101.xls,386
Anteil der Kinder mit zwei und mehr Entwicklungsauffälligkeiten bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209637027201101.xls,386
Anteil der Kinder nichtdeutscher Herkunft bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500993027200800.xls,386
Anteil der Kinder nichtdeutscher Herkunft mit unzureichenden deutschen Sprachkenntnissen an den Kindern nichtdeutscher Herkunft bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0509914027200800.xls,386
Anteil der Kinder von 3 bis unter 6 Jahren mit Sozialgeldbezug in Berlin 2008 nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209976027201101.xls,386
"Anteil der Kinder, bei denen mindestens eine Person im Haushalt raucht, bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500997027200800.xls,386
"Anteil der Kinder, die in Haushalten mit allein erziehenden Elternteilen leben, bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk",http://www.gsi-berlin.info/redirectA.asp?filename=TG0509912027200800.xls,386
Anteil der übergewichtigen Kinder (Referenzsystem nach Kromeyer-Hauschild) bei der Einschulungsuntersuchung in Berlin 2008 nach Prognoseräumen (LOR-PR) Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500999027200800.xls,386
Anteil der unauffälligen Kinder bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach Prognoseräumen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209635027201101.xls,387
"Anzahl der Erwachsenen und Kinder im Haushalt der Einschüler/innen gesamt, im Vergleich zum Vorjahr, nach Geschlecht, sozialer Lage und Herkunft in Berlin 2008 - Angaben in % Merkmal",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500052000200800.xls,387
Anzahl der Kinder im Haushalt der Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2008 - Angaben in % Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500055014200800.xls,387
Anzahl der Kinder im Haushalt nach Herkunftsgruppe bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209919000201101.xls,387
Anzahl der Kinder unter 18 Jahren und der Erwachsenen im Haushalt bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0200997000201101.xls,387
Anzahl der Kinder unter 18 Jahren und der Erwachsenen im Haushalt bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) nach ausgewählten Familienkonstellationen - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0200967000201101.xls,387
Anzahl der Raucher/innen im Haushalt bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0200981000201101.xls,387
"Anzahl der Raucher/innen im Haushalt der Einschüler/innen gesamt, im Vergleich zum Vorjahr, nach Geschlecht, sozialer Lage und Herkunft in Berlin 2008 - Angaben in % Merkmal",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500313000200800.xls,387
Anzahl der Raucher/innen im Haushalt der Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2008 - Angaben in % Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500314014200800.xls,387
Anzahl Erwachsener im Haushalt der Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2008 - Angaben in % Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500054014200800.xls,387
Anzahl Erwachsener im Haushalt nach Herkunftsgruppe bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209918000201101.xls,388
Artikulation bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209817000201101.xls,388
"Artikulationsstörungen bei den Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) gesamt, im Vergleich zum Vorjahr, nach Geschlecht, sozialer Lage und Herkunft in Berlin 2008 - Angaben in % Merkmal",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500414000200800.xls,388
Artikulationsstörungen bei den Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) nach Berliner Bezirken (Wohnbezirk) 2008 - Angaben in % Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500418014200800.xls,388
Artikulationsstörungen bei den Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) nach Kita-Besuchsdauer in Berlin 2008 - Angaben in % Kita- Besuchsdauer3,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500416000200800.xls,388
Artikulationsstörungen bei den Einschüler/innen nichtdeutscher Herkunft mit weniger als guten Deutschkenntnissen in Berlin 2008 - Angaben in % deutsche Sprach- kenntnisse4,http://www.gsi-berlin.info/redirectA.asp?filename=TG0500420000200800.xls,388
Aufenthaltsdauer in Deutschland nach Herkunftsgruppen bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in %,http://www.gsi-berlin.info/redirectA.asp?filename=TG0209922000201101.xls,388
Ausgewählte Aspekte zur sozialen Lage der Bevölkerung im erwerbsfähigen Alter,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100021314201000.pdf,388
Berufsausbildung von Müttern und Vätern bei den Einschulungsuntersuchungen in Berlin 2007/2008 (gepoolt) - Angaben in % der Grundgesamtheit (n = 47.705),http://www.gsi-berlin.info/redirectA.asp?filename=TG0200965000201101.xls,388
