title,description,url,page_no
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.18 - Erwerbstätige nach Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 36 Dokumenten (36 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit 4 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-218-erwerbst%C3%A4tige-nach,24
Gesundheitsberichterstattung Berlin: Bevölkerung und bevölkerungsspezifische Rahmenbedingungen des Gesundheitssystems -> Wirtschaftliche und soziale Lage -> Soziale Lage,Bereitstellung von 70 Dokumenten (70 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-bev%C3%B6lkerung-und-bev%C3%B6lkerungsspezifische,24
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.20 - Arbeitslose (Jahresdurchschnitt) nach Geschlecht, Land, im Zeitvergleich K",Bereitstellung von 16 Dokumenten (16 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-220-arbeitslose,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.23 - Empfänger von ausgewählten öffentlichen Sozialleistungen nach Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 24 Dokumenten (24 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-223-empf%C3%A4nger-von-ausgew%C3%A4hlten,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.4 - Ausländische Bevölkerung nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 11 Dokumenten (11 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-24-ausl%C3%A4ndische-bev%C3%B6lkerung,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.7 - Altersstruktur der Bevölkerung, Land im Regionalvergleich, Jahr L",Bereitstellung von 16 Dokumenten (16 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-27-altersstruktur-der,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.11 - Wanderungen der Bevölkerung, Land im Regionalvergleich, Jahr L",Bereitstellung von 12 Dokumenten (12 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit den Raumbezügen Berliner Bezirke und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-211-wanderungen-der-bev%C3%B6lkerung,25
Gesundheitsberichterstattung Berlin: Bevölkerung und bevölkerungsspezifische Rahmenbedingungen des Gesundheitssystems -> Wirtschaftliche und soziale Lage -> Bildungsstand,"Bereitstellung von 51 Dokumenten (50 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-bev%C3%B6lkerung-und-bev%C3%B6lkerungsspezifische-4,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.14 - Höchster berufsbildender Abschluss (Auswahl) der ab 25-jährigen Bevölkerung nach Geschlecht und Staatsangehörigkeit, Land, im Zeitvergleich K",Bereitstellung von 19 Dokumenten (19 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-214-h%C3%B6chster-berufsbildender,25
Gesundheitsberichterstattung Berlin: Bevölkerung und bevölkerungsspezifische Rahmenbedingungen des Gesundheitssystems -> Wirtschaftliche und soziale Lage -> Familiäre Lebensformen,Bereitstellung von 14 Dokumenten (14 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-bev%C3%B6lkerung-und-bev%C3%B6lkerungsspezifische-0,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.2 - Ausländische Bevölkerung nach Geschlecht, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-22-ausl%C3%A4ndische-bev%C3%B6lkerung,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.22 - Empfänger von ausgewählten öffentlichen Sozialleistungen nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 24 Dokumenten (24 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-222-empf%C3%A4nger-von-ausgew%C3%A4hlten,25
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.36 - In stationären und teilstationären Pflegeeinrichtungen betreute Pflegebedürftige nach Pflegestufen und Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 15.12.2007 bis 15.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-736-station%C3%A4ren-und,26
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.2 - Schwangerschaftsabbrüche nach Alter, Land, Jahr K",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-72-schwangerschaftsabbr%C3%BCche,26
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.35 - Von ambulanten Pflegeeinrichtungen betreute Pflegebedürftige nach Pflegestufen und Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 4 Dokumenten (4 XLS-Dateien) für den Zeitraum vom 15.12.2007 bis 15.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-735-von-ambulanten,26
Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Versorgung in Pflegeeinrichtungen,Bereitstellung von 28 Dokumenten (28 XLS-Dateien) für den Zeitraum vom 31.12.2001 bis 15.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-0,26
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.34 - Pflegegeldempfänger nach Pflegestufen und Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 15.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-734-pflegegeldempf%C3%A4nger-nach,26
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.37 - Gewinnung von Blut und Blutbestandteilen, Deutschland/Land, im Zeitvergleich B(L)",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2000 bis 12.05.2015 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-737-gewinnung-von-blut-und,26
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.33 - Pflegebedürftige nach Art der Leistungen und Geschlecht, Land, Jahr K",Bereitstellung von 14 Dokumenten (14 XLS-Dateien) für den Zeitraum vom 31.12.2001 bis 15.12.2015 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-733-pflegebed%C3%BCrftige-nach-art,26
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Säuglingen,"Bereitstellung von 106 Dokumenten (101 XLS-Dateien, 5 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit 4 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-20,26
Gesundheitsberichterstattung Berlin: Kontext Geburtsgeschehen in Berlin 2014/2015,Bereitstellung von 6 Dokumenten (6 XLS-Dateien) zum Datenstand 31.12.2015 mit den Raumbezügen Berlin und Berliner Altbezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-geburtsgeschehen-berlin-20142015,26
Gesundheitsberichterstattung Berlin : Basisberichte,Bereitstellung von 20 Dokumenten (20 PDF-Dateien) für den Zeitraum vom 31.12.1991 bis 31.10.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-basisberichte,26
Gesundheitsberichterstattung Berlin: Kontext Basisbericht GBE Berlin 2014/2015,"Bereitstellung von 15 Dokumenten (14 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2013 bis 31.10.2016 mit den Raumbezügen Berlin und Berliner Bezirke.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-basisbericht-gbe-berlin-20142015,27
Sozialstatistisches Berichtswesen Berlin: Grundauswertungen -> Leistungen nach AsylbLG - Datenüberblick,Bereitstellung von 4 Dokumenten (4 PDF-Dateien mit eingebetteten XLS-Tabellen) für den Zeitraum vom 31.12.2012 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundauswertungen-leistungen-nach-asylblg,27
Sozialstatistisches Berichtswesen Berlin: Grundauswertungen -> Leistungen nach dem 3. Kap. SGB XII - Datenüberblick,Bereitstellung von 2 Dokumenten (2 PDF-Dateien mit eingebetteten XLS-Tabellen) für den Zeitraum vom 31.12.2014 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundauswertungen-leistungen-nach-dem-3-kap-sgb,27
Sozialstatistisches Berichtswesen Berlin: Grundauswertungen -> Leistungen nach 5.-9. Kapitel SGB XII - Datenüberblick,Bereitstellung von 3 Dokumenten (3 PDF-Dateien mit eingebetteten XLS-Tabellen) für den Zeitraum vom 31.12.2013 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundauswertungen-leistungen-nach-5-9-kapitel,27
Sozialstatistisches Berichtswesen Berlin: Grundauswertungen -> Leistungen nach LPflGG - Datenüberblick,Bereitstellung von 4 Dokumenten (4 PDF-Dateien mit eingebetteten XLS-Tabellen) für den Zeitraum vom 31.12.2012 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundauswertungen-leistungen-nach-lpflgg,27
Sozialstatistisches Berichtswesen Berlin: Grundauswertungen -> Leistungen nach 4. Kapitel SGB XII - Datenüberblick,Bereitstellung von 4 Dokumenten (4 PDF-Dateien mit eingebetteten XLS-Tabellen) für den Zeitraum vom 31.12.2012 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundauswertungen-leistungen-nach-4-kapitel-sgb,27
Gesundheitsberichterstattung Berlin: Kontext Schwangerschaftskonfliktberatungen Berlin 2015,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) zum Datenstand 31.12.2015 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-schwangerschaftskonfliktberatungen-berlin-3,27
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.9 - Lebenserwartung nach Alter und Geschlecht, Land, Jahre K",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2014 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-39-lebenserwartung-nach-alter,27
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.10 - Lebenserwartung nach Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 16 Dokumenten (16 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2014 mit den Raumbezügen Berliner Bezirke und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-310-lebenserwartung-nach,27
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.117 - Im Straßenverkehr verunglückte Personen nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 17 Dokumenten (17 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3117-im-stra%C3%9Fenverkehr,27
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.9 - Lebenserwartung nach Alter und Geschlecht, Land, Jahre K",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2014 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-39-lebenserwartung-nach-alter,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.10 - Lebenserwartung nach Geschlecht, Land im Regionalvergleich, Jahr L",Bereitstellung von 16 Dokumenten (16 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2014 mit den Raumbezügen Berliner Bezirke und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-310-lebenserwartung-nach,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.117 - Im Straßenverkehr verunglückte Personen nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 17 Dokumenten (17 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3117-im-stra%C3%9Fenverkehr,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.57 - Befunde bei Einschulungsuntersuchungen nach Geschlecht, Land, Jahr L",Bereitstellung von 12 Dokumenten (12 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.03.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-357-befunde-bei,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 2.17 - Monatliches Nettoeinkommen von Familien, Land, Jahr K",Bereitstellung von 14 Dokumenten (14 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2014 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-217-monatliches-nettoeinkommen,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.116 - Im Straßenverkehr verunglückte Personen nach Geschlecht, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3116-im-stra%C3%9Fenverkehr,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.119 - Zahl der Straßenverkehrsunfälle, in denen Alkohol eine verursachende Rolle gespielt hat, Land, im Zeitvergleich L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3119-zahl-der,28
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Abgeleitete Indikatoren -> Lebenserwartung,Bereitstellung von 35 Dokumenten (35 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2014 mit 3 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-abgeleitete-1,28
"Gesundheitsberichterstattung Berlin: Ausgaben und Finanzierung -> Gesundheitsausgaben nach Ausgabenträgern und Leistungsarten -> SGB XII (BSHG), BVG und LPflGG (PflegeG)","Bereitstellung von 36 Dokumenten (32 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2014 mit dem Raumbezug Berlin.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-ausgaben-und-finanzierung-gesundheitsausgaben-nach-0,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.19 - Versichertenstruktur nach Krankenkassen/Krankenversicherungen, Land, Jahr L",Bereitstellung von 21 Dokumenten (21 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 14.08.2015 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1019-versichertenstruktur-nach,28
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.16 - Zuzahlungen der privaten Haushalte nach Leistungsbereichen in der gesetzlichen Krankenversicherung, Land, Jahre L",Bereitstellung von 5 Dokumenten (5 XLS-Dateien) für den Zeitraum vom 31.12.2008 bis 31.12.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1016-zuzahlungen-der-privaten,29
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.20 - Entwicklung der Beitragssätze in der Sozialversicherung, Deutschland/Land, im Zeitvergleich B(L)",Bereitstellung von 13 Dokumenten (13 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2015 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1020-entwicklung-der,29
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.23 - Entwicklung der Beitragssätze und der beitragspflichtigen Einnahmen in ausgewählten Krankenversicherungen, Land, im Zeitvergleich L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 23.06.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1023-entwicklung-der,29
"Gesundheitsberichterstattung Berlin: Ausgaben und Finanzierung -> Gesundheitsausgaben nach Ausgabenträgern und Leistungsarten -> SGB XII (BSHG), BVG und LPflGG (PflegeG)","Bereitstellung von 36 Dokumenten (32 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2014 mit dem Raumbezug Berlin.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-ausgaben-und-finanzierung-gesundheitsausgaben-nach-0,29
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.19 - Versichertenstruktur nach Krankenkassen/Krankenversicherungen, Land, Jahr L",Bereitstellung von 21 Dokumenten (21 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 14.08.2015 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1019-versichertenstruktur-nach,29
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.22 - Entwicklung der Beitrags- und sonstigen Einnahmen in der gesetzlichen Krankenversicherung nach Versichertengruppen, Land, im Zeitvergleich L",Bereitstellung von 7 Dokumenten (7 XLS-Dateien) für den Zeitraum vom 31.12.2004 bis 23.06.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1022-entwicklung-der-beitrags,29
Gesundheitsberichterstattung Berlin: Ausgaben und Finanzierung -> Gesundheitsausgaben nach Ausgabenträgern und Leistungsarten -> Gesetzliche Krankenversicherung (GKV),"Bereitstellung von 23 Dokumenten (22 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit den Raumbezügen Berlin und Deutschland.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-ausgaben-und-finanzierung-gesundheitsausgaben-nach-1,29
"Gesundheitsberichterstattung Berlin: Ausgaben und Finanzierung -> Indikatoren zur Sozialversicherung -> Beitragssätze, Grundlohnsummen und RSA",Bereitstellung von 43 Dokumenten (43 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-ausgaben-und-finanzierung-indikatoren-zur,29
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.18 - Mitglieder und mitversicherte Familienangehörige der gesetzlichen Krankenversicherung nach Alter und Geschlecht, Land, Jahr L",Bereitstellung von 13 Dokumenten (13 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 14.08.2015 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1018-mitglieder-und,29
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.21 - Einnahmen und Ausgaben der gesetzlichen Sozialversicherung, Deutschland/Land, im Zeitvergleich L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2005 bis 31.12.2014 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1021-einnahmen-und-ausgaben-der,29
Gesundheitsberichterstattung Berlin : Spezialberichte -> Sozialstrukturatlas,"Bereitstellung von 21 Dokumenten (9 XLS-Dateien, 12 PDF-Dateien) für den Zeitraum vom 31.12.1990 bis 31.01.2015 mit 7 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-spezialberichte-sozialstrukturatlas,30
Gesundheitsberichterstattung Berlin: Kontext Gesundheits- und Sozialstrukturatlas Deutschland,Bereitstellung von einem PDF-Dokument zum Stand 31.01.2015 und dem Raumbezug Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-gesundheits-und-sozialstrukturatlas,30
Gesundheitsberichterstattung Berlin: Kontext Gesundheitsmonitoring 2015,Bereitstellung von 218 Dokumenten (218 XLS-Dateien) für den Zeitraum vom 31.12.2011 bis 31.12.2015 mit 6 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-gesundheitsmonitoring-2015,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.12 - Anzahl der durch Tod vor Vollendung des 65. Lebensjahres verlorenen Lebensjahre (PYLL) nach Todesursachen und Geschlecht, Land, Jahr K",Bereitstellung von 11 Dokumenten (11 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-312-anzahl-der-durch-tod-vor,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.71 - Gemeldete Neuerkrankungen an bösartigen Neubildungen der weiblichen Brustdrüse nach Alter, Land, Jahre L",Bereitstellung von 15 Dokumenten (15 XLS-Dateien) für den Zeitraum vom 31.12.2001 bis 31.03.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-371-gemeldete-neuerkrankungen,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.21 - Die häufigsten Diagnosen in der Kinderarztpraxis nach Geschlecht, Deutschland/Land, Jahr B(L)",Bereitstellung von 6 Dokumenten (6 XLS-Dateien) für den Zeitraum vom 31.12.2004 bis 31.12.2011 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-321-die-h%C3%A4ufigsten-diagnosen,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.63 - AIDS-Erkrankte nach Betroffenengruppen und Geschlecht, Land, Diagnosejahre K",Bereitstellung von 11 Dokumenten (11 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 08.05.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-363-aids-erkrankte-nach,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.42 - Schwerbehinderte (Grad der Behinderung von 50 und mehr) nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-342-schwerbehinderte-grad-der,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.90 - Krankheiten des Kreislaufsystems nach Geschlecht, Land, im Zeitvergleich K",Bereitstellung von 17 Dokumenten (17 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-390-krankheiten-des,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 4.11 - Mittlerer täglicher Obst- und Gemüseverzehr (ohne Kartoffeln) in Gramm pro Tag nach Alter, Sozialschicht und Geschlecht, Deutschland, 1998 B",Bereitstellung von 7 Dokumenten (7 XLS-Dateien) für den Zeitraum vom 31.12.1998 bis 31.12.2012 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-411-mittlerer-t%C3%A4glicher-obst,30
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.2 - Sterbefälle nach Hauptdiagnosegruppen und Geschlecht, Land, Jahr L",Bereitstellung von 28 Dokumenten (28 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-32-sterbef%C3%A4lle-nach,31
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.95 - Gestorbene infolge von Krankheiten des Kreislaufsystems nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 18 Dokumenten (18 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-395-gestorbene-infolge-von,31
